id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44531282,Bright & Stylish Ballpark Townhome!,10557035,Jill,,Overland,39.67202,-104.99304,Entire home/apt,185,29,0,,,1,133
44540388,Cozy Athmar Room B,324680650,Jimmy,,Athmar Park,39.70125,-105.01393,Private room,30,29,11,2020-12-14,1.42,3,0
44554461,Spacious Basement Apartment in Historical Baker,19871094,Carly,,Baker,39.7226,-104.99471,Private room,52,1,57,2021-03-17,8.86,1,264
44557104,All the Comforts of Home in the Heart of Downtown,360560535,Kathryn,,CBD,39.74649,-104.99311,Private room,139,1,39,2021-03-27,5.13,26,280
44557652,Modern home in heart of Denver's West Highlands,1750207,Kimberly & Marke,,West Highland,39.76127,-105.0407,Entire home/apt,500,30,0,,,2,37
44576004,Cheesman Cottage in the Heart of Denver,133155457,Barbara,,Cheesman Park,39.73592,-104.96417,Entire home/apt,95,30,1,2021-02-11,0.63,1,180
44576202,Govnr's Park at Wellshire Heights,4513655,Dean,,Wellshire,39.66639,-104.9441,Private room,75,30,3,2021-03-05,0.40,5,272
44580331,Private Room in Cute Denver Nook,103375459,Eliot,,Clayton,39.7628,-104.95425,Private room,38,29,5,2021-01-23,1.24,1,0
44580564,*PERFECT* 2bd Apartment in the BEST Neighborhood!,19969155,Jack,,Highland,39.76657,-105.01356,Entire home/apt,206,29,0,,,1,350
44616021,Professionally maintained apt | 1BR in Denver,359071917,Kia,,City Park,39.74158,-104.95294,Entire home/apt,112,90,0,,,142,360
44616027,Professionally maintained apt | 1BR in Denver,359071917,Kia,,City Park,39.74158,-104.95294,Entire home/apt,148,90,0,,,142,360
44621272,Rest easy and live life | 2BR in Denver,359071917,Kia,,University Park,39.67527,-104.95898,Entire home/apt,147,30,0,,,142,290
44630520,Hip 1 Bedroom in LoHi - Walk to Bars & Food!,19806692,Jas & Johnny,,Highland,39.76494,-105.0056,Entire home/apt,96,1,35,2021-02-14,4.84,2,0
44632320,"Clean, comfortable apartment | 1BR in Denver",359071917,Kia,,Baker,39.71146,-104.99284,Entire home/apt,104,90,0,,,142,360
44641083,Furnished & Quiet City Park Condo,11399038,John,,City Park West,39.74304,-104.96003,Entire home/apt,85,29,0,,,1,0
44657477,We are clean and quite people.,146450642,Deysi,,Stapleton,39.75855,-104.88099,Private room,75,29,0,,,2,1
44663602,West Highlands Upper-Level Sweet Retreat,8410190,Deanna,,West Highland,39.76788,-105.05017,Entire home/apt,125,30,5,2021-03-07,0.99,6,0
44665946,Features,146450642,Deysi,,Stapleton,39.76049,-104.8816,Private room,65,29,0,,,2,364
44666414,Bungalow on the Boulevard,361651918,Paul,,Sloan Lake,39.75751,-105.02648,Entire home/apt,200,2,7,2021-03-15,1.45,1,213
44682067,"Duplex close to Downtown, Foothills & 420 Friendly",56665335,Melissa,,Valverde,39.72193,-105.02427,Entire home/apt,150,2,21,2021-03-23,3.15,1,145
44684331,"Cool, nice place",360910929,Banjo,,University Park,39.6838,-104.94475,Private room,65,29,22,2021-02-01,3.07,1,180
44685217,Amazing Artistic Loft in the Heart of Five Points,9759896,John,,Five Points,39.75641,-104.97861,Entire home/apt,104,3,3,2021-03-21,0.94,1,9
44694806,LoDo - LoHi with 3 Bedrooms - Great Location!,340445453,Veronica,,Sunnyside,39.7695,-105.0076,Entire home/apt,349,30,0,,,4,86
44694897,**2 BEDROOM LoHi BUNGALOW IN THE HEART OF DENVER**,17528370,Patrick,,Highland,39.76468,-105.01159,Entire home/apt,95,30,2,2021-02-20,0.65,6,311
44699792,Denver in Color- Vibrant & Charming House,330021347,Hanna,,Berkeley,39.77244,-105.04246,Entire home/apt,60,1,26,2021-03-27,3.77,1,20
44705351,Very Walkable guest suite close to downtown Denver,63152121,Brian,,Speer,39.71963,-104.97944,Entire home/apt,95,2,11,2021-03-21,1.72,1,41
44744535,All the Comforts of Home in Downtown Denver,360560535,Kathryn,,CBD,39.7456,-104.99156,Private room,139,1,33,2021-03-19,4.44,26,335
44807795,Tiny studio (420 allowed inside),25229782,Roy,,Congress Park,39.73771,-104.94527,Entire home/apt,41,1,20,2021-03-10,2.71,1,11
44846026,Bright & sunny home in central Denver,229457399,Ericka,,Athmar Park,39.70401,-105.01612,Entire home/apt,209,4,2,2021-01-04,0.35,2,78
44889868,Gorgeous 3BR Wash Park Townhouse with Rooftop Deck,39138879,Peter,,Washington Park West,39.69984,-104.98,Entire home/apt,139,30,5,2021-02-27,1.16,2,109
44907949,Your home away from home in the heart of Denver,156128851,,,Union Station,39.752,-104.99478,Entire home/apt,88,30,2,2020-12-16,0.39,1,53
44947762,"Cozy, comfortable totally private suite",345186924,Carla,,Ruby Hill,39.69149,-105.01888,Entire home/apt,120,2,13,2021-03-09,1.82,1,162
44995257,Remodeled private studio w/ office and kitchenette,1313610,Jon,,Hale,39.73881,-104.92399,Entire home/apt,65,29,0,,,1,0
44995671,RARE FIND! Lovely treetop apt West Wash Park,228560773,Chris,,Washington Park West,39.71026,-104.98413,Entire home/apt,120,30,3,2021-01-31,0.48,4,56
44996211,"Historic Home-Get-Away.  Families, Business.",56071269,Susan,,Five Points,39.74895,-104.98503,Entire home/apt,495,29,3,2021-01-20,0.99,1,328
45029249,Modern Charming Bungalow,6847601,Nicholas,,Sloan Lake,39.75711,-105.02852,Entire home/apt,168,5,5,2021-03-16,0.70,1,219
45034058,Urban 2 Bdrm Garden Level Suite w/ Pergola Patio,36999179,Andrea,,Washington Park,39.70708,-104.96072,Entire home/apt,110,2,42,2021-03-28,5.81,1,263
45053808,Slofax Place - Modern Townhome in Sloan's Lake,1857717,Rex,,West Colfax,39.74066,-105.02708,Entire home/apt,175,30,2,2021-01-31,0.67,3,207
45054600,Upscale & Dynamic 1BR Apt w/Balcony in LoDo,261774896,Daydream Denver,,Union Station,39.75593,-105.00278,Entire home/apt,174,1,2,2021-01-17,0.32,22,2
45055315,The Comforts of Home in Central Downtown Denver,360560535,Kathryn,,CBD,39.74767,-104.99152,Private room,139,1,26,2021-03-27,3.55,26,325
45066635,"420 Inside | Self Check-In | Sauna, Game Room, Gym",23644492,Aaron,,Gateway - Green Valley Ranch,39.79619,-104.76408,Private room,129,1,32,2021-02-15,6.58,2,70
45067168,Historic Home in Baker District,363675021,Brianna,,Baker,39.71643,-104.98937,Entire home/apt,99,30,12,2021-02-28,2.77,1,0
45076608,RARE FIND! Sunlit main floor apt! Laundry in unit!,228560773,Chris,,Washington Park West,39.7091,-104.9838,Entire home/apt,125,30,2,2020-11-23,0.33,4,58
45076801,Uber Charming 1bd/1bth on the Park!,363823530,Chuck,,Athmar Park,39.69921,-105.01531,Entire home/apt,63,2,11,2021-03-21,3.06,1,245
45079611,Multi-generational Family Home (2 Masters!),142727591,Ryan,,Hale,39.73324,-104.92257,Entire home/apt,350,2,6,2021-02-28,0.88,1,1
45091567,DU Want to Getaway?,90149069,Sarah,,University,39.67951,-104.96955,Private room,59,1,11,2021-03-16,2.10,1,136
45100059,High Rise Condo Downtown-Executive 30 Day Rental,34955862,Scott,,Union Station,39.75162,-104.99502,Entire home/apt,117,30,2,2020-12-19,0.38,10,237
45103109,Charming 2 bedroom Bungalow,364235960,Kristin,,Washington Park West,39.70963,-104.97373,Entire home/apt,250,29,9,2021-01-30,1.64,1,84
45104116,"Stunning New Townhome, Stylish, Close to Downtown",23265998,Jeff,,West Colfax,39.74259,-105.03024,Entire home/apt,129,2,8,2020-12-31,1.17,1,47
45104125,"Spa-like Retreat, Just One Block from Wash Park!",31676476,Katie,,Washington Park,39.70155,-104.96605,Entire home/apt,136,1,38,2021-03-17,5.33,1,46
45114053,★★★★★PLATT PARK/WASH PARK I FULL Kitchen I PARKING,2619306,Zack,,University,39.6837,-104.97017,Entire home/apt,130,1,31,2021-03-23,5.11,8,78
45116693,"Fireplace, Space to Work, Private, Hip Location",8679440,Kim,,City Park,39.74191,-104.94639,Entire home/apt,87,5,27,2021-03-10,3.82,1,37
45117162,Uptown Townhome with Rooftop Views! - Fast WIFI,27534126,Colin,,Five Points,39.7501,-104.97465,Entire home/apt,120,30,2,2021-01-10,0.39,1,126
45122821,Rest easy and live life | 1BR in Denver,359071917,Kia,,University Park,39.67527,-104.95898,Entire home/apt,108,30,0,,,142,360
45125182,"Clean, comfortable apartment | 1BR in Denver",359071917,Kia,,Baker,39.71146,-104.99284,Entire home/apt,99,90,0,,,142,346
45127411,Cozy Athmar House 2 Bedroom Option,324680650,Jimmy,,Athmar Park,39.6994,-105.01236,Entire home/apt,130,29,1,2020-11-23,0.23,3,57
45135450,Relax in comfort | Studio in Denver,359071917,Kia,,West Highland,39.76899,-105.03336,Entire home/apt,106,30,0,,,142,325
45138294,Sub lease apartment,230400897,Cinthya,,Windsor,39.69917,-104.88167,Entire home/apt,700,29,0,,,1,179
45141261,Downtown SkyRise  - Gorgeous Views - Right in LoHi,364549616,Michelle,,Union Station,39.75067,-104.99489,Entire home/apt,358,1,20,2021-03-28,2.94,1,351
45143371,The Denver Den,241216592,Tori,,Valverde,39.71978,-105.02248,Entire home/apt,218,1,12,2021-03-27,1.95,1,121
45149265,Modern queen suite @ 6915 - Park Hill/Central Park,317047773,Trever,,Northeast Park Hill,39.76306,-104.90726,Private room,90,30,0,,,1,20
45150350,Rocky Mountain 2 Bedroom Home In Denver,301714537,Jeff,,Barnum,39.71417,-105.03541,Entire home/apt,85,1,63,2021-03-29,9.13,4,138
45153339,Private Room in quiet Neighborhood,364667865,David,,Washington Virginia Vale,39.70422,-104.92186,Private room,50,3,2,2021-01-03,0.42,1,6
45156708,Well-equipped apartment home | 1BR in Denver,359071917,Kia,,Civic Center,39.72932,-104.98859,Entire home/apt,119,30,0,,,142,360
45160142,Great for families. Sleeps 10!,302966573,Samuel,,Washington Virginia Vale,39.7017,-104.91564,Entire home/apt,234,2,39,2021-03-27,5.68,3,44
45163209,N Capitol Hill | Stylish 2-Bedroom | Back Patio,139708872,Miles And Annie,,North Capitol Hill,39.74348,-104.97812,Entire home/apt,84,1,22,2021-01-19,3.24,2,351
45163534,Wood & Stone Guest Suite,104516574,Newly & Lisa,,College View - South Platte,39.66811,-105.02154,Entire home/apt,72,2,14,2021-03-29,2.82,1,259
45163602,Homey place just for you | 1BR in Denver,359071917,Kia,,CBD,39.75184,-104.99174,Entire home/apt,165,30,0,,,142,361
45163752,Relax in comfort | 2BR in Denver,359071917,Kia,,West Highland,39.76899,-105.03336,Entire home/apt,146,30,0,,,142,360
45163828,Relax in comfort | 1BR in Denver,359071917,Kia,,West Highland,39.76899,-105.03336,Entire home/apt,122,30,0,,,142,346
45164203,Monthly/Weekly Cap Hill Furnished Studio-Suite #4,83080215,Tony,,Cheesman Park,39.73945,-104.96391,Entire home/apt,64,29,5,2021-02-08,0.75,8,261
45174001,Relax in comfort | 1BR in Denver,359071917,Kia,,West Highland,39.76899,-105.03336,Entire home/apt,120,30,0,,,142,308
45175605,Professionally maintained apt | 2BR in Denver,359071917,Kia,,City Park,39.74158,-104.95294,Entire home/apt,142,90,0,,,142,328
45175607,Professionally maintained apt | 2BR in Denver,359071917,Kia,,City Park,39.74158,-104.95294,Entire home/apt,154,90,0,,,142,360
45176650,City Living in the Neighborhood,324671821,Kate,,Stapleton,39.78621,-104.89466,Entire home/apt,130,29,1,2021-02-27,1,1,1
45180494,"Cozy Suite in Lovely Wash Park, Denver",127365629,Acacia,,Washington Park,39.69265,-104.96374,Entire home/apt,112,3,24,2021-03-22,3.75,1,89
45190525,Welcome Home Colorado,14567686,Jillian,,Wellshire,39.65959,-104.95705,Entire home/apt,228,30,3,2020-11-28,0.55,1,219
45192693,"Bright, updated loft for two",2304054,Ashlae,,Globeville,39.77425,-104.98125,Entire home/apt,135,3,5,2021-02-28,1.09,1,32
45206966,420 Friendly Modern Oasis w/ Game Room and A/C,50776110,Chandrika & Dominic,,Elyria Swansea,39.78613,-104.94809,Entire home/apt,200,1,33,2021-03-28,4.85,1,50
45224645,Entire House: Super Cozy!! Denver/Sunnyside,48433089,Rachel,,Chaffee Park,39.79455,-105.01663,Entire home/apt,200,2,8,2020-12-08,1.27,1,78
45233775,Lohi condo in walking distance to everything,263732582,Ashley,,Highland,39.76139,-105.0128,Private room,36,30,2,2021-01-13,0.39,1,102
45234036,The Brick Suite | Cap Hill | 30-days min,22200946,Logan & Family,,Capitol Hill,39.73064,-104.97458,Entire home/apt,99,29,3,2021-03-07,0.60,1,266
45237955,2BR Guest Suite Near DU Campus & Sports Fields!,140976048,Abby,,University,39.67989,-104.96665,Entire home/apt,126,3,17,2021-03-27,2.91,1,103
45251818,Luxury Historic Denver 2 Bedroom w/ Yard & Hot Tub,128860468,Will,,Speer,39.71675,-104.98424,Entire home/apt,311,1,22,2021-02-25,3.22,2,176
45254034,Boutique Hotel Room Suite in Central Downtown,360560535,Kathryn,,CBD,39.74778,-104.99283,Private room,139,1,13,2021-03-27,1.98,26,345
45254327,Boutique Hotel Room in Downtown Denver,360560535,Kathryn,,CBD,39.74779,-104.99126,Private room,139,1,6,2021-03-28,0.92,26,344
45256355,Capitol Hill Studio with blazing fast internet,193108199,Amy,,Cheesman Park,39.73448,-104.9712,Entire home/apt,100,30,3,2021-02-16,0.60,10,55
45256598,Cherry creek north condo steps from restaurants,80253208,,,Cherry Creek,39.72063,-104.95394,Entire home/apt,200,30,0,,,2,364
45257295,Charming Historic Denver Cottage,17470369,Marga,,Sloan Lake,39.75539,-105.02944,Entire home/apt,129,3,4,2020-10-11,0.60,1,60
45287968,LOCATION❣️Flexible cancel⭐️CapHill⭐️Walkers Paradise,6950490,,,Cheesman Park,39.73246,-104.97154,Entire home/apt,231,1,16,2021-03-28,4.66,1,14
45288771,Vice room in Denver,219506731,Victorien,,Gateway - Green Valley Ranch,39.7745,-104.76705,Private room,35,29,3,2020-12-24,0.54,16,334
45299383,Spacious 1 bedroom w/pool & gym near Union Station,13119970,Zahra,,Union Station,39.75378,-105.00292,Entire home/apt,90,29,3,2020-12-29,0.70,1,0
45302234,Fully Remodeled Private Suite in Athmar Park,11652812,Janelle,,Athmar Park,39.7092,-105.01675,Entire home/apt,85,2,3,2021-01-27,1.07,1,0
45302598,Spacious Contemporary Three Bedroom Loft + Balcony,10130412,Janelle,,Five Points,39.75554,-104.99225,Entire home/apt,752,2,4,2021-02-22,0.70,1,333
45302710,Historic Wash Park home two blocks from the park,144316407,Janelle,,Washington Park West,39.7083,-104.97581,Entire home/apt,275,3,13,2021-03-22,2.18,1,41
45316300,City Park Private Apartment - 10 mins to downtown,113459368,Patrick,,Whittier,39.75424,-104.95983,Entire home/apt,79,2,18,2021-02-27,4.25,1,27
45316438,Private bedroom + private bathroom in Denver,191976506,Vivian,,Cole,39.7714,-104.96426,Private room,99,29,0,,,1,365
45348724,Urban Denver Gem (Downtown/Highland/Empower Field),57066768,Hunter,,Jefferson Park,39.74883,-105.02209,Entire home/apt,175,29,9,2020-12-24,1.41,1,0
45349159,1 br 1.5 bath loft in heart of Rino neighborhood,366608496,Kyle,,Five Points,39.76464,-104.98157,Entire home/apt,72,180,3,2021-01-20,0.67,1,333
45350313,2 Large Bedrooms: Cozy Home Near DTC & Downtown,366621281,Aaron,,Southmoor Park,39.65075,-104.93044,Private room,90,3,0,,,3,176
45353425,Park Hill Urban Zen Room,13607123,Adam,,Northeast Park Hill,39.76412,-104.9264,Private room,65,2,0,,,1,161
45363124,"Quiet, Upscale Neighborhood Large Room (full bed)",366621281,Aaron,,Southmoor Park,39.64889,-104.93084,Private room,45,3,4,2021-03-01,0.63,3,83
45363716,"Stay at the Sleeptight House, private apartment",6737755,Caroline,,Lincoln Park,39.73661,-105.00349,Entire home/apt,80,1,3,2021-01-10,1.02,1,86
45364016,Quiet Neighborhood Near DTC & Greenwood Village,366621281,Aaron,,Southmoor Park,39.64862,-104.93057,Private room,45,3,5,2021-03-14,0.82,3,365
45365599,The Stiles Historical Estate by RiNo Art District!,176781036,Tatiana & Jordan,,Five Points,39.753,-104.97981,Entire home/apt,149,1,7,2021-03-22,1.56,1,353
45372829,Kasa Denver | 1BD/1BA + Den with Free Parking | Union Station,379711454,,,Union Station,39.75652,-105.00438,Entire home/apt,224,2,44,2021-03-21,7.25,9,359
45378986,New Renovated Apartment in Aurora,29293985,Kydale,,Hampden,39.65308,-104.87361,Entire home/apt,300,29,0,,,1,0
45380361,Denver New Renovated Apartment With Balcony,366826520,Kevon,,Goldsmith,39.67706,-104.90485,Entire home/apt,169,29,5,2021-01-17,0.81,1,365
45381198,A Spacious Suite in the Heart of Downtown,360560535,Kathryn,,CBD,39.74781,-104.99261,Private room,139,1,30,2021-03-26,4.64,26,0
45381345,Comfortable Suite in the Heart of Downtown Denver,360560535,Kathryn,,CBD,39.74595,-104.99288,Private room,139,1,8,2021-02-28,1.24,26,340
45381417,Luxury Suite at the Magnolia Denver,360560535,Kathryn,,CBD,39.74591,-104.99319,Private room,139,1,7,2021-01-02,1.13,26,332
45381500,A Suite at the Magnolia Hotel in Central Downtown,360560535,Kathryn,,CBD,39.7478,-104.99305,Private room,139,1,17,2021-03-01,2.66,26,270
45381568,A Suite in the Boutique Magnolia Hotel,360560535,Kathryn,,CBD,39.74625,-104.99337,Private room,139,1,19,2021-03-22,3.05,26,325
45383315,Lovely Cheesman Park apt on tree lined street,193108199,Amy,,Cheesman Park,39.73491,-104.97154,Entire home/apt,139,30,3,2021-03-01,0.78,10,57
45383634,Modern Townhome,10917089,Jeffrey,,Montclair,39.73188,-104.91975,Entire home/apt,108,30,1,2021-02-06,0.56,5,1
45400111,RiNo Art Lofts | Funky District | Walk Downtown!,365808978,RiNo Art Lofts,,Five Points,39.7659,-104.97886,Entire home/apt,164,2,25,2021-03-27,3.83,6,353
45400123,RiNo Art Lofts | Stunning Colorful Modern Design,365808978,RiNo Art Lofts,,Five Points,39.76432,-104.98036,Entire home/apt,164,2,28,2021-03-24,5.12,6,346
45400126,RiNo Art Lofts | Urban Cowboy Loft | Skyline Views!,365808978,RiNo Art Lofts,,Five Points,39.76422,-104.97913,Entire home/apt,199,2,23,2021-03-26,3.63,6,340
45400129,RiNo Art Lofts | Modern Rustic Oasis | Sleeps 6!,365808978,RiNo Art Lofts,,Five Points,39.76586,-104.97893,Entire home/apt,184,2,23,2021-03-25,3.75,6,358
45400783,Craftsman Bungalow Apartment 1 mi to Downtown/RiNo,48085128,Alejandra,,Cole,39.76337,-104.96314,Entire home/apt,80,2,20,2021-03-21,3.30,1,58
45401568,Sleeps 6! Mid century home with new updates!,302966573,Samuel,,Northeast Park Hill,39.76237,-104.92409,Entire home/apt,160,2,27,2021-03-29,4.22,3,43
45402008,Wash Park Bungalow,298026688,Siobhan,,Platt Park,39.69541,-104.98353,Entire home/apt,150,1,34,2021-03-29,5.23,1,55
45402923,Spacious Sweet Retreat in West Highlands,8410190,Deanna,,West Highland,39.76637,-105.04934,Entire home/apt,110,30,1,2020-11-29,0.25,6,296
45403985,Beautifully Updated 1900 Victorian House,3130789,Sarah,,Speer,39.71888,-104.98377,Entire home/apt,350,29,1,2020-09-27,0.16,1,0
45404129,Simple and Comfy Private Bedroom,209793798,,,Athmar Park,39.71055,-105.01663,Private room,30,29,12,2021-01-12,1.84,1,247
45410867,"Prime Location, Remodeled 2-Story Home in RiNo! ★",3340908,Renae,,Five Points,39.7652,-104.97515,Entire home/apt,229,1,10,2021-03-25,3.23,1,337
45411532,Lovely Cheesman Park apt on tree lined street X,193108199,Amy,,Cheesman Park,39.7327,-104.97274,Entire home/apt,152,30,3,2021-03-05,0.55,10,31
45412280,No car needed! Completely remodeled RiNo cottage.,5556349,Carey,,Five Points,39.75794,-104.97965,Entire home/apt,295,3,17,2021-03-15,3.59,1,6
45422255,New Construction Contemporary One Bedroom,42519248,Stephanie,,Platt Park,39.68785,-104.9846,Entire home/apt,124,30,1,2021-03-11,1,1,108
45437356,Relax in comfort | 1BR in Denver,359071917,Kia,,West Highland,39.76899,-105.03336,Entire home/apt,124,30,0,,,142,360
45441817,Central Denver Apartment - Prime Location,91885904,Elliott,,City Park West,39.74185,-104.96919,Entire home/apt,151,3,14,2021-03-23,2.58,2,60
45451919,Small nice room,219506731,Victorien,,Montbello,39.78669,-104.83705,Private room,29,29,2,2021-02-16,0.49,16,304
45452847,"Adorable, newly renovated Five Points Cottage!",10977525,Amy,,Five Points,39.74913,-104.97697,Entire home/apt,109,2,22,2021-03-11,4.37,1,55
45467891,Sleek & Modern 1BR Apt w/Balcony in Union Station,261774896,Daydream Denver,,Union Station,39.75518,-105.00187,Entire home/apt,173,1,2,2020-10-03,0.33,22,0
45471301,Upscale Apartment in the Heart of the City-30 days,875014,Jody,,CBD,39.74431,-104.99645,Entire home/apt,99,30,1,2020-11-22,0.23,2,140
45481296,La Casita with hot tub! ...Fun tiny house living,129138593,Rondi,,Cole,39.76462,-104.97111,Entire home/apt,97,4,22,2021-03-19,4.43,1,47
45483045,The Elegant Loft,79126554,Hamlet,,Capitol Hill,39.73708,-104.9806,Entire home/apt,89,29,0,,,1,364
45484864,Nice and sweet room,219506731,Victorien,,Gateway - Green Valley Ranch,39.77426,-104.76708,Private room,30,1,5,2021-01-05,0.95,16,350
45491486,Plant lovers paradise! Cozy suite w/ kitchenette.,28988152,Tj,,Harvey Park,39.68112,-105.04631,Private room,102,1,0,,,2,45
45503166,Two bedroom two bath home in Southwest Denver,10878601,Ayla,,Valverde,39.71492,-105.02255,Entire home/apt,70,5,2,2021-03-15,2,2,2
45505166,Quiet Home Office Extended Stay Studio Apartment,203341,Joseph,,Highland,39.76057,-105.01817,Entire home/apt,65,30,0,,,3,0
45505333,Quaint Modern Guest Home nestled in Denver parks,6857787,Claire,,Clayton,39.76948,-104.95287,Entire home/apt,99,2,7,2021-03-21,1.46,1,130
45514829,Bright + Clean! Boho Chic Mile High Cottage,67754477,Callie,,Villa Park,39.7351,-105.03038,Entire home/apt,158,2,30,2021-03-25,4.92,1,0
45516416,Spacious home in heart of Berkeley !,5593321,Ose,,Chaffee Park,39.79301,-105.00891,Entire home/apt,130,30,0,,,1,149
45520297,DIA Bed&Breakfast #1,368504087,Edith,,Gateway - Green Valley Ranch,39.77743,-104.75029,Private room,59,29,3,2021-01-31,0.51,6,365
45528034,Entire House in the heart of Sunnyside,8177303,Laura,,Sunnyside,39.77248,-105.01697,Entire home/apt,150,29,1,2020-10-17,0.18,1,77
45528648,Cozy 2 Bed Suite in Quiet Sunnyside Neighborhood!,69039760,Allison,,Sunnyside,39.7819,-105.01715,Entire home/apt,88,3,10,2021-03-31,1.86,1,134
45529667,The RiNo Loft | a Modern Industrial Studio,16421702,Bryan,,Five Points,39.7588,-104.9885,Entire home/apt,105,90,1,2021-01-05,0.35,1,210
45530423,Cozy apartment in amazing Denver location!,219530004,Irene,,Five Points,39.75878,-104.9969,Entire home/apt,136,29,9,2021-02-28,1.52,1,361
45532578,***PET FRIENDLY*** HIP BAKER HOME w/★★★★★ location,2619306,Zack,,Speer,39.71279,-104.98745,Entire home/apt,155,1,37,2021-03-28,7.35,8,8
45542723,The Choir Loft at edge of RiNo and Five-Points,245690339,Brad,,Five Points,39.75977,-104.97343,Entire home/apt,89,1,34,2021-03-23,6.89,1,2
45548336,KING BED - PET FRIENDLY - Fully Remodeled Home,39464871,Samuel,,Northeast Park Hill,39.7672,-104.91547,Entire home/apt,123,2,17,2021-03-25,2.74,1,306
45561918,Well-kept apartment home | 1BR in Denver,359071917,Kia,,Highland,39.75646,-105.00797,Entire home/apt,103,30,0,,,142,296
45561926,Well-kept apartment home | Studio in Denver,359071917,Kia,,Highland,39.75646,-105.00797,Entire home/apt,104,30,0,,,142,360
45563234,Spacious Private Suite in Boutique Hotel,360560535,Kathryn,,CBD,39.7474,-104.99312,Private room,139,2,6,2021-03-21,1.01,26,335
45564300,Stay at a Boutique Hotel in the Heart of Downtown,360560535,Kathryn,,CBD,39.74717,-104.99119,Private room,139,1,7,2021-03-28,1.23,26,335
45564340,Boutique Suite at the Magnolia Downtown,360560535,Kathryn,,CBD,39.74565,-104.99253,Private room,139,1,5,2021-03-21,0.84,26,340
45564390,Boutique Suite with Late Check-Out in Downtown,360560535,Kathryn,,CBD,39.74559,-104.99258,Private room,189,1,1,2020-10-18,0.18,26,352
45564429,Spacious Suite in Downtown with Late Check-out,360560535,Kathryn,,CBD,39.74761,-104.99109,Private room,189,1,0,,,26,352
45564487,700 sq. Foot Suite in Boutique Hotel,360560535,Kathryn,,CBD,39.747,-104.9913,Private room,139,1,6,2021-03-20,1.01,26,331
45564520,700 sq. Foot Private Suite in Downtown Denver,360560535,Kathryn,,CBD,39.74578,-104.99317,Private room,139,1,5,2021-03-28,0.88,26,345
45564549,Spacious 700 sq. Foot Suite in Boutique Hotel,360560535,Kathryn,,CBD,39.74567,-104.99107,Private room,139,1,4,2021-03-21,0.73,26,350
45564577,Enjoy a Deluxe King Room in Downtown Denver,360560535,Kathryn,,CBD,39.74579,-104.99274,Private room,89,1,61,2021-03-29,10.28,26,230
45564679,Two Queen Beds Located in a Boutique Hotel,360560535,Kathryn,,CBD,39.74579,-104.99126,Private room,119,1,15,2021-03-25,2.71,26,326
45568873,Steps from all the fun in Cherry Creek North,80253208,,,Cherry Creek,39.7229,-104.95552,Entire home/apt,250,29,0,,,2,363
45581046,Cozy Stay in Trendy Neighborhood,14202488,Erika,,Five Points,39.76218,-104.9858,Entire home/apt,131,29,12,2021-02-14,2.21,1,62
45581133,Denver Den for 10,52035526,Liz,,West Highland,39.76208,-105.05276,Entire home/apt,358,3,16,2021-03-19,3.29,1,288
45584495,"Cozy and Cute, front half of duplex.",2882621,Chris,,Northeast Park Hill,39.76597,-104.92718,Entire home/apt,80,30,0,,,1,139
45594875,Long-Term Room Rental - Hypoallergenic Friendly,6602610,Andrea,,Harvey Park South,39.66568,-105.03183,Private room,37,30,2,2020-11-28,0.37,1,1
45597610,Highlands Brick Bungalow Suite,283022459,Elizabeth,,West Highland,39.75972,-105.03628,Entire home/apt,85,1,8,2021-03-15,1.38,1,72
45618078,"Private apartment centrally located, 94 Walk Score",9560911,Beau,,North Capitol Hill,39.74303,-104.97939,Entire home/apt,88,2,9,2021-03-27,7.11,1,119
45619311,4 Story Townhome w/ Rooftop City Views,125237810,Livia,,Lincoln Park,39.73211,-105.00452,Entire home/apt,165,30,1,2020-11-22,0.23,1,1
45637754,Lovely sunlit apt on tree lined street! VI,193108199,Amy,,Cheesman Park,39.73482,-104.97134,Entire home/apt,139,30,3,2021-03-28,0.63,10,89
45644999,Gorgeous townhouse-  heart of Cherry Creek!,136395587,Julia,,Cherry Creek,39.71284,-104.9433,Entire home/apt,125,3,7,2021-02-28,1.25,1,15
45653210,Broadway Champagne,270403191,Carl,,Baker,39.72026,-104.99681,Entire home/apt,81,29,3,2021-01-16,0.59,1,163
45673607,Historic Home with Modern Amenities,19198280,Ben,,Baker,39.71846,-104.98994,Entire home/apt,200,29,3,2021-02-21,0.55,1,0
45684967,"Denver Corner Casa: House Away from Home, WFH, HSI",70014396,Sineah,,North Park Hill,39.75394,-104.91552,Entire home/apt,251,2,12,2021-03-14,2.11,1,329
45688097,"Modern, Cozy, Private Guesthouse in RINO",260678363,Madyson,,Cole,39.76542,-104.97186,Entire home/apt,76,1,24,2021-03-20,4.07,3,161
45689124,Ideally Located Downtown Studio w/ Mountain Views,13738836,,,CBD,39.74692,-104.99748,Entire home/apt,80,30,2,2021-02-28,0.81,1,302
45691285,30 Day Minimum: 2nd Floor Apt. Baker Neighborhood,100182237,John,,Baker,39.72013,-104.98908,Entire home/apt,55,30,1,2020-11-05,0.21,2,150
